from,to,flow_pu,x_pu,theta_from,theta_to,thermal_limit_pu,loading_pct
2,6,0.8032891003831883,0.049352066115702475,-2.2523216622694444e-13,-0.0396439767923595,0.739532694077199,108.62117480628028
2,4,-4.512714883040093,0.0001830332409972299,-2.2523216622694444e-13,0.0008259768305140314,0.08972510928714193,5029.489424859122
2,447,0.8219099758526858,0.02824396694214876,-2.2523216622694444e-13,-0.023213998187630775,0.42323125672561945,194.1987891469768
3,458,0.2597304007608482,0.0002794321329639889,0.026794563325061502,0.026721986305181307,0.11047934573500694,235.09407938007817
3,472,-3.4353429889748894,0.005032686980609418,0.026794563325061502,0.04408356925960327,2.2952768582926844,149.67009215307604
4,286,-0.2335445652801789,0.00019338642659279777,0.0008259768305140314,0.0008711411794437336,0.0764593737211913,305.44922605800815
5,6,2.116992447243343,0.022401322314049586,0.007779453354747242,-0.0396439767923595,0.33568017604291855,630.6575717991383
5,16,-4.97174985778597,0.0062427977839335175,0.007779453354747242,0.03881708234920528,2.3449857188086463,212.0162105000722
5,285,0.07450027214294562,0.0070882644628099175,0.007779453354747242,0.007251375723246733,0.053108245784725366,140.28004699106987
5,288,2.7142403757886018,0.01061289256198347,0.007779453354747242,-0.021026488140894826,0.15903247110090693,1706.720870900888
5,289,3.0353910842020593,0.004400661157024793,0.007779453354747242,-0.005578274285880132,0.0659431926020207,4603.039319799396
5,292,-1.4006551540856602,0.0016194598337950137,0.007779453354747242,0.010047758117786935,0.6402873605980514,218.7541470094612
6,220,0.5539458796356793,0.03210049586776859,-0.0396439767923595,-0.057425914212572066,0.2405103581139806,230.32100736932003
6,455,0.5237371999559699,0.04033123966942149,-0.0396439767923595,-0.06076694732757545,0.30217853755377594,173.32044962417797
8,21,5.317765456196446,0.00493985457063712,0.0019423127725921418,-0.02432667522177606,2.338630076149727,227.38805552999244
13,19,1.5331957002910375,0.02049322314049587,0.18219402938802443,0.15077390778391137,0.6141752397512723,249.6348926264023
14,15,-0.6423080871276866,0.0037445289256198347,0.17867575366445937,0.18108089487586854,0.05611115769543337,1144.7065316564679
16,380,-4.971749857785974,0.00453185595567867,0.03881708234920528,0.061348336552357226,1.7917641598262342,277.47791641664134
20,21,-3.793383600171179,0.005415685595567867,-0.04487044814368649,-0.02432667522177606,1.0706023587164661,354.32236528219744
20,23,3.202016697009425,0.0021027438016528923,-0.04487044814368649,-0.05160346890611212,0.031509274301602566,10162.140410979157
22,391,0.7700941349290046,0.012136198347107437,-0.050749409180121906,-0.06009542434756442,0.2364433988947604,325.69914767287247
23,24,1.1606050248191815,0.041399537190082644,-0.05160346890611212,-0.09965197979411061,0.49492169181989254,234.5027595277716
23,27,0.2562545382447411,0.013119206611570247,-0.05160346890611212,-0.05496532513849741,0.23437970192676147,109.33307625965622
24,82,0.22996084060576388,0.020897851239669422,-0.09965197979411061,-0.1044576672320392,0.15657545310732202,146.86902451314708
24,390,0.2858456662299227,0.01633190082644628,-0.09965197979411061,-0.10432038286664717,0.12236544047889991,233.5999977699688
24,261,-0.9808916193482291,0.04185586776859504,-0.09965197979411061,-0.058595909879348075,0.31360168975782193,312.7826320405735
25,26,1.1207475300817198,0.0013971260387811637,-0.050917695913679846,-0.05248352147085669,0.5283945089835972,212.10431051555662
26,427,1.2674998100765154,0.006338512396694215,-0.05248352147085669,-0.06051758472983425,0.09498157864717138,1334.469091932978
28,403,0.8255057763346626,0.0031317685950413227,-0.058828881165031696,-0.0614141742303818,0.04246380976735591,1944.0219350484913
28,30,-2.0134906242723303,0.007621024793388429,-0.058828881165031696,-0.04348401919619712,0.15893141632859012,1266.8927709732643
28,404,0.5182387680508794,0.004618181818181819,-0.058828881165031696,-0.06122220202112121,0.06920270437576843,748.8706875339145
34,35,0.6442814958922403,0.003863801652892562,-0.044932092138536404,-0.047421468047292935,0.05789844013915401,1112.778676495885
34,81,-0.0822220782505883,0.0015477685950413224,-0.044932092138536404,-0.044804831388001114,0.023193060979767203,354.5115425786872
34,158,-0.6370784856315272,0.021930578512396694,-0.044932092138536404,-0.030960592390835408,0.32862615664198125,193.86116191767005
34,266,0.07501906798989581,0.00041454545454545455,-0.044932092138536404,-0.04496319095217585,0.0031059481491486616,2415.3354913686658
35,36,0.36389862023615777,0.0017461157024793387,-0.047421468047292935,-0.048056877142197856,0.02616526016555539,1390.7701201274624
37,267,0.4046558496494563,0.01341487603305785,0.09766561589573912,0.09223720783663997,0.20101973826547478,201.3015503557424
37,380,4.268847513143705,0.008507513850415514,0.09766561589573912,0.061348336552357226,3.5466608006853835,120.36244098445393
42,191,0.18582058687906275,0.0006168595041322314,0.06388821329140489,0.0637735880963251,0.009243539467801282,2010.2752579392948
44,45,-0.40027984095724656,0.02564495867768595,0.10840886041350982,0.11867402039436911,0.3842855400611748,104.16208762201293
44,46,-0.14639857088240124,0.006082644628099173,0.10840886041350982,0.10929935089424905,0.09114744169750459,160.6173120780079
44,422,0.19640473149506382,7.338842975206612e-05,0.10840886041350982,0.10839444657866952,0.0010997136987416316,17859.62398393361
45,73,-0.7480349286098713,0.04109421487603306,0.11867402039436911,0.14941392848544122,0.4926340891798976,151.84392331743567
45,422,0.4011832123918367,0.02562314049586777,0.11867402039436911,0.10839444657866952,0.38395859815073813,104.4860603002661
46,422,0.1505519499850449,0.0060105785123966944,0.10929935089424905,0.10839444657866952,0.09006754266000154,167.15449932210055
47,48,0.5547260871443825,0.001336045706371191,0.10924550778425025,0.10850436837730891,0.1320584124902492,420.06115073156883
49,76,3.8139328184524244,0.007263677285318559,0.08504878772795764,0.05734561054683377,2.871846933278945,132.80418166639015
50,55,0.4807818002667391,0.009374545454545455,0.16875316002078883,0.1642460491804701,0.2809520817019386,171.12590778978438
50,60,1.0004697510423315,0.027457190082644627,0.16875316002078883,0.1412830718944834,0.4114415332886596,243.1620704515557
50,415,-0.3868127942817509,0.00013885041551246538,0.16875316002078883,0.1688068691380004,0.05489741962792785,704.6101563669278
50,426,2.2600061972682144,0.013180826446280993,0.16875316002078883,0.138964410567077,0.39502508645248946,572.1171325001483
52,54,-2.3998302061999244,0.00381755540166205,0.18522648502969644,0.1943879697964467,1.509350476658024,158.9975451900068
54,402,-0.25811519167009717,0.006357685950413223,0.1943879697964467,0.1960289851241159,0.09526889123513088,270.9333427981745
54,470,-1.3115076716678709,0.0013215027700831025,0.1943879697964467,0.19612113081754104,0.4984952659742719,263.0933052302165
55,362,0.10002542398655276,0.0017725619834710745,0.1642460491804701,0.16406874791653095,0.026561553390327154,376.57972226495883
58,157,-0.4728123958034398,3.5803324099722994e-05,-0.02875078921809323,-0.028733860962647913,0.014155593988847234,3340.109897019895
59,158,-0.36808562501970077,0.023239669421487603,-0.0395147806350949,-0.030960592390835408,0.34824267126818326,105.69802479381866
60,277,0.8253329108701262,0.019088925619834708,0.1412830718944834,0.12552835334728188,0.2860444496402557,288.53309753365517
65,68,1.1160759734515946,0.022480793388429753,0.10925422532028363,0.08416395195532772,0.4041279418254968,276.16896975995746
65,240,-2.1601371130675386,0.003611668975069252,0.10925422532028363,0.11705592551344532,1.4279489661573603,151.27551223910413
65,241,-2.2942497903248635,0.004104051246537396,0.10925422532028363,0.11866994403213454,1.6226226088279676,141.39145959404678
66,209,4.841823567937724,0.008698842975206612,0.08385025321558992,0.041731990284445034,0.13035074895805088,3714.457804531608
66,246,1.1144903193969926,0.04244284297520661,0.08385025321558992,0.0365481155920355,0.5105554595371385,218.28976628853832
66,219,1.589653604965783,0.04390413223140496,0.08385025321558992,0.014057891141042597,1.315792579548433,120.81338880261328
66,450,0.8537257895164255,0.01359206611570248,0.08385025321558992,0.07224635583980236,0.2036749028714456,419.16101467605733
68,450,0.47682364163511104,0.02499371900826446,0.08416395195532772,0.07224635583980236,0.3745268194011702,127.31361732585744
77,283,0.6216767961603445,0.010659834710743802,0.1617254518439934,0.15509847995341935,0.1597358915748768,389.1904255399803
77,460,0.668793608259118,0.010213553719008265,0.1617254518439934,0.15489469239910952,0.15304844340685336,436.98164670727397
78,79,-1.8298215831095075,0.00381755540166205,0.1882946660424331,0.19528011131111062,1.509350476658024,121.23238514894598
85,92,0.3272914022920431,0.0008733884297520661,0.014683441861548562,0.014397589337629363,0.013087583748087344,2500.7779021079764
85,428,0.9331877405636959,0.023017256198347102,0.014683441861548562,-0.006795979444162696,0.3752847301935462,248.66126050010652
86,144,0.3238095278153704,0.007939305785123967,0.011165124590193547,0.008594301732730717,0.14171049424613333,228.50073986260605
86,436,0.4786685094473543,0.01146393388429752,0.011165124590193547,0.005677700445393835,0.20477857950243494,233.74930649993235
90,255,0.34882145596640385,0.013974214876033057,0.00953061036626332,0.0046561043872180895,0.2094013399693975,166.58033612267315
91,255,0.47652425806463033,0.012142148760330578,0.01044213281654499,0.0046561043872180895,0.3638962536466678,130.95058091126185
91,276,0.7011726638801481,0.006908826446280992,0.01044213281654499,0.005597852572920529,0.0831234946289384,843.5312627436667
91,428,0.6284866937847206,0.02742796694214876,0.01044213281654499,-0.006795979444162696,0.45365765979053313,138.5376572446525
95,207,-2.7549491308465166,0.0035045013850415513,0.09355488485556353,0.10320960790033416,1.3855780150978998,198.83031491747957
95,236,0.9181648468826648,0.04688198347107438,0.09355488485556353,0.050509495680288896,0.7025189068835167,130.69610481457175
96,236,1.2106822244836857,0.017404297520661156,0.07158056931817884,0.050509495680288896,0.26080057122229466,464.2176275955142
96,233,1.488710499318173,0.015166280991735538,0.07158056931817884,0.04900236757017251,0.22726425707598455,655.0570329325614
96,341,0.6840826884138346,0.015077024793388431,0.07158056931817884,0.061266637664235644,0.27172637542925204,251.75424628292865
96,342,0.8076925909210637,0.01347530578512397,0.07158056931817884,0.06069666467513846,0.20192526828407828,399.99579932946403
100,134,-0.3021396474013353,0.016240396694214877,0.005602505020733617,0.010509372751581512,0.267390927550249,112.99547451719587
100,144,-0.28039635937685825,0.01066988429752066,0.005602505020733617,0.008594301732730717,0.1928798754286629,145.37356930249757
100,166,0.12828190347224935,0.0022657851239669424,0.005602505020733617,0.005311845792172031,0.03395242203232046,377.8284310619533
100,167,0.12828190347224916,0.005897388429752066,0.005602505020733617,0.004845976807449803,0.0883714076579784,145.1622270958219
100,171,1.3641154888004443,0.006837685950413223,0.005602505020733617,-0.003724888291778248,0.1024616132647383,1331.342973564031
101,171,0.6681143722511949,0.012609586776859505,0.004699757861990207,-0.003724888291778248,0.37790521914234954,176.79416382961602
102,439,1.0274499947162044,0.0035857190082644627,0.011060906936942883,0.007376759960847768,0.04334060852716344,2370.6404446819356
103,138,0.2652917171035525,0.014120330578512398,0.013067668626623763,0.00932166188138041,0.21159086003626146,125.37957313377714
103,143,0.6576649856508693,0.02461289256198347,0.013067668626623763,-0.0031193690069794867,0.18441009848222845,356.63176315382117
103,140,0.754789583395563,0.008479338842975206,0.013067668626623763,0.006667551993864691,0.12706151519244527,594.0347730407364
103,144,0.30686051190590197,0.01457785123966942,0.013067668626623763,0.008594301732730717,0.21844673282481292,140.47383906263042
103,430,-1.3960214227153522,2.2333795013850418e-05,0.013067668626623763,0.013098847082913631,0.00883013358105074,15809.742965963522
105,429,-1.2370200640829,0.00153808864265928,0.013654156057363793,0.015556802568671356,0.6081155560779441,203.41858578015842
106,245,-0.1113686720999924,0.00023857340720221605,0.026663801566375787,0.02669037116993427,0.09432499282703816,118.06910211401436
106,445,1.9943376813500955,0.0025753116343490306,0.026663801566375787,0.021527760532774217,1.01820338773744,195.86830149737898
106,453,-0.1362156209450023,0.00019511772853185596,0.026663801566375787,0.026690379648925133,0.07714388020034252,176.5734632368123
111,112,1.1232979200687907,0.014097851239669421,0.00019756120282538392,-0.0156385257721345,0.42250802159041095,265.8642824911243
111,148,1.4587693359104419,0.007588099173553719,0.00019756120282538392,-0.010871725189402147,0.22741286703527397,641.4629721387631
111,119,-2.5820672559792324,0.0037445289256198347,0.00019756120282538392,0.009866186730735454,0.05611115769543337,4601.700200153552
112,148,-0.6579472423236615,0.00724495867768595,-0.0156385257721345,-0.010871725189402147,0.10856452892622341,606.042552600932
112,257,0.7642546887316054,0.001953719008264463,-0.0156385257721345,-0.017131664684664677,0.029276161980013704,2610.50164039039
113,130,0.48548481494239865,0.016184462809917356,0.014564042632373946,0.006706731700159087,0.4850430924593946,100.09106870912528
113,146,1.5771954354282083,0.011282644628099173,0.014564042632373946,-0.0032308929746226642,0.16906859701825172,932.8730842061361
116,146,0.5242320674915749,0.03379438016528926,0.014485204809023195,-0.0032308929746226642,0.5064032972745923,103.52066629758043
119,125,1.1251081150229756,0.020281652892561983,0.009866186730735454,-0.012952865524765239,0.30391727407746205,370.20209477668897
119,160,-1.8002702963073718,0.002277700831024931,0.009866186730735454,0.013966663880704253,0.9005367239713452,199.9108141162998
119,130,0.407292013308567,0.007757223140495868,0.009866186730735454,0.006706731700159087,0.1389820153935798,293.05375386532324
120,125,1.0251696022995005,0.022480793388429753,0.01009376049262853,-0.012952865524765239,0.4041279418254968,253.67451645849587
120,433,-0.9061805984156318,6.509695290858726e-05,0.01009376049262853,0.010152750088370268,0.025737443616085886,3520.864822212838
121,141,0.3251749761520169,0.0032059504132231405,0.007488743599577734,0.00644624875041335,0.048040646172956496,676.8746926952609
121,151,1.2243727987120714,0.006528264462809917,0.007488743599577734,-0.0005042858314854013,0.04891249126745437,2503.1904263824536
121,350,0.03511142278836071,0.0021027438016528923,0.007488743599577734,0.007414913272942294,0.031509274301602566,111.43202617832091
124,264,0.11868036131635325,0.003460495867768595,0.03184394488875694,0.03143325198883642,0.051854968461384675,228.86979750982218
125,174,0.2164141404160954,0.013128595041322313,-0.012952865524765239,-0.01579407913550402,0.19672986410732052,110.00573878200652
125,175,0.20927552598167543,0.005685289256198347,-0.012952865524765239,-0.014142657424214116,0.08519313599530891,245.64834189599384
125,176,0.1565674537072667,0.006015867768595041,-0.012952865524765239,-0.013894754623133781,0.09014680130495589,173.68054267130083
127,433,0.5030189226589854,3.912742382271468e-05,0.010172431922947991,0.010152750088370268,0.015469846428817578,3251.609025167505
130,135,-0.3292819961217569,0.009699173553719008,0.006706731700159087,0.009900494928659036,0.14534054018504267,226.5589461154652
132,453,-0.866934561519827,0.0007079293628808865,0.02607665121712898,0.026690379648925133,0.27989469932493394,309.7359698525014
136,137,-0.2113388374356939,0.00836297520661157,0.006434637154200116,0.008202058611868937,0.1253178250034495,168.64228008256333
136,441,-0.23269710906512275,0.005159272727272728,0.006434637154200116,0.0076351850027150114,0.06971590410184786,333.77908823383524
137,437,-0.5812089821911668,0.007994710743801653,0.008202058611868937,0.012848656306186682,0.11979944184850277,485.1516611622933
138,140,0.26529171710355176,0.010004495867768595,0.00932166188138041,0.006667551993864691,0.14991574546503267,176.9605429240454
140,379,0.10693024212816653,0.0004071404958677684,0.006667551993864691,0.006624016362061369,0.006854882055489503,1559.9136682816447
140,439,-0.1554153940976389,0.004563305785123967,0.006667551993864691,0.007376759960847768,0.06838039593436705,227.28062915401935
143,201,-0.12053591294667429,0.0029798347107438017,-0.0031193690069794867,-0.0027601919096897935,0.022326169550578978,539.8862203998109
146,147,0.28804084897268606,0.013604628099173554,-0.0032308929746226642,-0.007149581602266275,0.20386314215321216,141.29128293147303
146,444,1.133219841485918,0.005586115702479339,-0.0032308929746226642,-0.009561190125508299,0.08370703640241482,1353.7928114406716
147,151,-0.8932166657755605,0.007439735537190083,-0.007149581602266275,-0.0005042858314854013,0.14559317711583464,613.501733714426
147,444,0.3007551031830113,0.008018512396694214,-0.007149581602266275,-0.009561190125508299,0.12015610575079735,250.30363734222095
154,449,0.9594362530522237,0.012216198347107438,0.01515242830028707,0.0034317647315955414,0.0915288739263474,1048.233428310584
156,215,-3.2260444386179943,0.009937153739612188,-0.03042863054142086,0.0016290690159470426,1.9644309191921294,164.22284983911283
156,158,3.532011840384116,0.0001506115702479339,-0.03042863054142086,-0.030960592390835408,0.0028592556167282416,123529.06888491797
162,164,0.3251749761520209,0.01665190082644628,0.01696665321580518,0.011551871761679695,0.24952602897753806,130.31705649485275
162,195,0.2144903360991091,0.01806413223140496,0.01696665321580518,0.013092071422152381,0.13534404359017502,158.47785422208233
162,203,1.2688629362091932,0.01845619834710744,0.01696665321580518,-0.006451732810164821,0.2765631342375913,458.796845684838
162,244,-0.20131266380214013,0.00021139196675900278,0.01696665321580518,0.01700920909573981,0.08357824110436399,240.86731324096831
162,441,0.4790980635013469,0.01947715702479339,0.01696665321580518,0.0076351850027150114,0.261497056564831,183.21355880446316
162,445,-2.118954062801669,0.0021525277008310247,0.01696665321580518,0.021527760532774217,0.8510469055287122,248.9820536372517
164,349,0.15003813597980997,0.001232396694214876,0.011551871761679695,0.011366965258892015,0.036934528548727946,406.2272942833527
169,183,-1.0414985393552452,0.01457785123966942,-0.01382413570680562,0.0013586750662481321,0.21844673282481292,476.77460124363256
169,174,0.5280062796218907,0.003730909090909091,-0.01382413570680562,-0.01579407913550402,0.055907066684675905,944.4356696442759
169,184,-0.8797200180862502,0.005812892561983471,-0.01382413570680562,-0.008710417757044092,0.08710525080483265,1009.9506171646805
169,187,-0.5458122713406277,0.0031087603305785124,-0.01382413570680562,-0.012127336169718922,0.04658426857192028,1171.6665047514095
171,190,1.2447110843987816,0.00431404958677686,-0.003724888291778248,-0.00909463363108539,0.0646453322908932,1925.4461850358964
175,442,-0.06737510976995781,0.0021027438016528923,-0.014142657424214116,-0.014000984829759654,0.031509274301602566,213.82628214490836
183,184,1.091532847053517,0.009224727272727272,0.0013586750662481321,-0.008710417757044092,0.16632624790283118,656.2601278008732
183,185,-0.8435446734837854,0.0016554709141274237,0.0013586750662481321,0.0027551387379676534,0.6545250953643967,128.87888935933844
183,442,1.1010495840029468,0.01395001652892562,0.0013586750662481321,-0.014000984829759654,0.2512895338277725,438.1597463416755
186,192,-0.5409540897669193,8.56994459833795e-05,0.004161222052093588,0.0042075815178890565,0.0338830707179854,1596.5320683871093
190,193,0.49737769188297615,0.004394710743801653,-0.00909463363108539,-0.011280464717330773,0.06585402662644707,755.2730142141811
190,194,0.21679460869759487,0.009172231404958677,-0.00909463363108539,-0.011083123949407197,0.13744439768146535,157.73259030901195
195,243,-0.9712465196070865,0.0015530578512396695,0.013092071422152381,0.01460047345491737,0.023272319624721552,4173.397990698606
195,441,0.8354631753617796,0.006531570247933885,0.013092071422152381,0.0076351850027150114,0.04893725959400261,1707.2128318851917
203,361,0.1953236962374364,0.0021027438016528923,-0.006451732810164821,-0.006862448501744022,0.031509274301602566,619.8927159280917
204,243,0.8616170819396078,0.0010155817174515235,0.015475516010779167,0.01460047345491737,0.4015315006701058,214.582686663855
206,458,0.18378117791666027,0.0001481994459833795,0.02674922257393073,0.026721986305181307,0.058593754615344454,313.653185605095
209,217,1.107762814523544,0.0485715041322314,0.041731990284445034,-0.012073715838717573,0.9407723750824221,117.75035533186143
209,218,2.4840197392740166,0.01914314049586777,0.041731990284445034,-0.005819948578986295,0.2589944648503974,959.1014775967731
210,252,-4.841313178609777,0.002210387811634349,0.19182490826227847,0.20252608790458226,0.8739231120619461,553.9747275005826
214,373,1.2525721815722395,0.007939834710743802,0.013759066120765466,0.0038138500358061095,0.1189771334071014,1052.783964197844
214,374,0.6068253306539727,0.02166386776859504,0.013759066120765466,0.0006128823988438369,0.32462953947015805,186.9285622141468
214,389,0.7987337556142307,0.0010417190082644627,0.013759066120765466,0.01292700998499966,0.020176278806192185,3958.776359539084
215,452,-2.3305358565451795,0.002280124653739612,0.0016290690159470426,0.0069429812788798706,0.901495033042157,258.5189902467489
218,223,0.82751679932435,0.008094280991735536,-0.005819948578986295,-0.01251810207809921,0.12129148583976848,682.2546476325115
219,246,-0.7243864750554051,0.03104727272727273,0.014057891141042597,0.0365481155920355,0.23261916927571297,311.4044630590279
220,455,0.37880903946346445,0.008819834710743801,-0.057425914212572066,-0.06076694732757545,0.06608189523069083,573.2417905706975
221,226,0.624271388624255,3.5803324099722994e-05,0.2288688864022122,0.2288465354113591,0.014155593988847234,4410.0684797550675
225,348,0.659765408053882,0.005793190082644628,0.18694255429540088,0.18312040787659115,0.08681001235237769,760.0107293796638
225,479,1.1229304972731526,0.0005972892561983471,0.18694255429540088,0.18627183997392216,0.010325419971428185,10875.397808325968
226,306,0.6213398756954817,0.03978181818181818,0.2288465354113591,0.20412850544732794,0.47713506115907406,130.22305973199704
228,395,0.13061181324060558,0.008094280991735536,0.15889895090293588,0.15784174218572633,0.12129148583976844,107.68423878750212
229,314,0.9676679717252923,0.04807748760330579,0.17298821271836437,0.12646516780362557,0.9333696176436856,103.67468079453815
229,348,-0.6791466951836029,0.014919008264462809,0.17298821271836437,0.18312040787659115,0.26935852341124084,252.1348448835686
229,392,-2.2602072790604963,0.0005972892561983471,0.17298821271836437,0.1743382102429285,0.010325419971428185,21889.737030695036
233,248,0.7504677244863002,0.039075041322314055,0.04900236757017251,0.019677810224807333,0.2927665734654467,256.33654675911043
234,235,0.3773722405776154,0.000624396694214876,-0.022633545040025196,-0.02286917501953032,0.008735293407031502,4320.08660720942
234,288,-0.7642666205303373,0.0021027438016528923,-0.022633545040025196,-0.021026488140894826,0.031509274301602566,2425.529109984823
240,241,-2.096373052383397,0.000769909972299169,0.11705592551344532,0.11866994403213454,0.30440003127854764,688.6901566922202
241,372,-2.315905113786617,0.005134175900277009,0.11866994403213454,0.13056020825466608,1.5224279729422077,152.11919085478667
248,357,0.07501906798990216,0.000859504132231405,0.019677810224807333,0.019613331025873863,0.02575905961016434,291.2337217477465
248,358,0.07501906798991617,0.00031999999999999997,0.019677810224807333,0.01965380412305056,0.004795148019738285,1564.4786705460378
248,359,0.07501906798989579,0.0007338842975206612,0.019677810224807333,0.019622754908794914,0.010997136987416316,682.1690779676363
249,250,1.2059502002876503,0.010125619834710744,-0.03132005054511472,-0.04353104381282075,0.15173076843448727,794.7960804062908
249,275,-1.3810870404598568,0.021510743801652892,-0.03132005054511472,-0.0016118410499997178,0.32233500169872953,428.4632550549661
250,455,0.8505482566416471,0.020264462809917356,-0.04353104381282075,-0.06076694732757545,0.1518298417406802,560.1983423616764
259,260,0.15003813597980942,0.0010327272727272728,-0.043241564399253,-0.043396512874228514,0.015475250427337193,969.53607752134
261,262,-0.5605926991619815,0.02607722314049587,-0.058595909879348075,-0.04397720897236821,0.43056367211695895,130.19972084632846
261,263,0.5114823500921208,0.023017256198347102,-0.058595909879348075,-0.07036883017235109,0.3752847301935462,136.2918096423303
267,282,0.20963443723898878,0.017783140495867766,0.09223720783663997,0.08850924918644686,0.13323873583357504,157.33745590384285
270,332,0.6014101459735066,0.021541157024793388,0.16797654128794337,0.15502147089722415,0.32279073890721705,186.31579952062253
271,329,0.5319734230053806,0.01780297520661157,0.16454573708455006,0.15507502742420898,0.13338734579286446,398.8185084899099
275,294,-1.7667159515998465,0.030442975206611572,-0.0016118410499997178,0.05217224886167958,0.9123660767307824,193.6411268084842
280,281,1.0744226214077706,0.031984,0.16447907810799572,0.1301147449848896,0.7688574019772472,139.74276876891744
281,319,0.6523908058337248,0.007775735537190084,0.1301147449848896,0.12504192661183222,0.16124973169350493,404.5841186723679
281,406,0.6454294739978468,0.02449838016528925,0.1301147449848896,0.11430276836100767,0.29305487678646813,220.24184721830557
283,460,0.38868685484693516,0.0005242975206611569,0.15509847995341935,0.15489469239910952,0.007856513181100123,4947.320088280034
287,414,0.2543650471864441,0.025666776859504133,-0.015861926483681676,-0.022390657390673377,0.19230624098580573,132.27082276815912
288,290,0.8403782557873011,0.020297520661157024,-0.021026488140894826,-0.03808408315092467,0.30415505001232507,276.2992939795828
288,413,0.09084966980456476,0.001633719008264463,-0.021026488140894826,-0.021174910973349094,0.028174466815148215,322.45390977805033
288,461,-0.119025413093229,0.0009474380165289257,-0.021026488140894826,-0.02091371893959724,0.014197204777448269,838.3721652187228
289,461,2.7404135206459266,0.0055960330578512405,-0.005578274285880132,-0.02091371893959724,0.08385564636170421,3268.0131148538117
290,461,-0.8873535336601887,0.0193500826446281,-0.03808408315092467,-0.02091371893959724,0.28995784523487683,306.0284618067149
299,369,0.20544116658227407,0.0004703947368421053,0.17032952762373418,0.17023288918024318,0.18598041038538654,110.4638742094187
306,466,1.0242269381142812,0.024842314049586776,0.20412850544732794,0.17868433819264629,0.372258040689352,275.1389697903114
310,457,0.8041965910064243,0.00010208264462809918,0.1662186691261,0.16613657461128917,0.0021320575492720637,37719.27222513279
312,366,-1.1719722693438401,0.003566308864265928,0.22480700970026038,0.22898662479309517,1.057511172302699,110.82363005129349
326,336,0.6227988625302027,0.041548429752066116,0.1766575940803491,0.15078127929084628,0.6225964707776721,100.03250769351098
336,371,-0.4441977824777761,0.02597910743801653,0.15078127929084628,0.16232114120556512,0.35083145675900484,126.61287177076225
341,342,0.32382395988636703,0.0017601322314049588,0.061266637664235644,0.06069666467513846,0.02637529557468443,1227.7548093041285
346,347,-0.6957361672401445,0.013352066115702478,0.09810445973492692,0.10739397503900276,0.20007854185664187,347.7315262216605
348,392,2.1959486026734183,0.003999272853185595,0.18312040787659115,0.1743382102429285,1.9004090281971155,115.55136657905041
369,370,0.12453032158040712,0.003351801652892562,0.17023288918024318,0.16981548824253473,0.03983539495405722,312.61224276558545
372,378,1.2756012004158717,0.01911074380165289,0.13056020825466608,0.10618252052043747,0.28637139155069247,445.43597511906813
374,389,-0.5662197123488524,0.021747966942148762,0.0006128823988438369,0.01292700998499966,0.3258897519249323,173.74578642143965
378,476,1.1004643602436626,0.01395001652892562,0.10618252052043747,0.09083102450554482,0.2512895338277724,437.9268581069888
380,381,-0.5008143450865415,0.0009471260387811635,0.061348336552357226,0.061822670859183824,0.40559062409147245,123.47779148208153
382,473,0.09459052124062817,3.556094182825485e-05,0.2288857420138483,0.22888237828582494,0.014059763081766066,672.7746455649843
402,470,-0.2581151916700292,0.0003569944598337951,0.1960289851241159,0.19612113081754104,0.21798793335049763,118.40801814245924
403,404,-0.09982739685987665,0.0019230413223140497,-0.0614141742303818,-0.06122220202112121,0.02881646183927846,346.42489219063765
431,432,-1.506861613054971,7.877423822714682e-05,0.012988134405907476,0.013106836281589611,0.03114504480138052,4838.206599684128
431,437,1.5068616130550099,9.256198347107438e-05,0.012988134405907476,0.012848656306186682,0.0013870262867011567,108639.73001109189
